CustomerKey,Customer Code,Continent,City,State,CountryRegion
17397,28396,Europe,Hamburg,Hamburg,Germany
18871,CS691,North America,Santa Cruz,California,United States
11492,22491,Europe,Neunkirchen,North Rhine-Westphalia,Germany
11493,22492,Europe,Solingen,North Rhine-Westphalia,Germany
11495,22494,Europe,Darmstadt,Hesse,Germany
11498,22497,Europe,Dresden,Saxony,Germany
11507,22506,Europe,Erlangen,Bavaria,Germany
11508,22507,Europe,Erlangen,Bavaria,Germany
11515,22514,Europe,Paderborn,North Rhine-Westphalia,Germany
11517,22516,Europe,Hanover,Lower Saxony,Germany
11522,22521,Europe,Frankfurt,Hesse,Germany
11523,22522,Europe,Neunkirchen,North Rhine-Westphalia,Germany
11569,22568,Europe,Berlin,Berlin,Germany
11588,22587,Europe,Munich,Bavaria,Germany
11592,22591,Europe,Hamburg,Hamburg,Germany
19057,CS636,Europe,Hamburg,Hamburg,Germany
3352,14351,North America,Berkeley,California,United States
3365,14364,North America,Berkeley,California,United States
11489,22488,Europe,Eilenburg,Saxony,Germany
15714,26713,North America,Coronado,California,United States
15725,26724,North America,Salem,Oregon,United States
11494,22493,Europe,Munster,North Rhine-Westphalia,Germany
11586,22585,Europe,Essen,North Rhine-Westphalia,Germany
13711,24710,Europe,Berlin,Berlin,Germany
17687,28686,Europe,Salzgitter,Lower Saxony,Germany
13675,24674,North America,Spring Valley,California,United States
15730,26729,North America,Burien,Washington,United States
11518,22517,Europe,Hof,Bavaria,Germany
11591,22590,Europe,Neunkirchen,North Rhine-Westphalia,Germany
11188,22187,North America,Corvallis,Oregon,United States
11189,22188,North America,Bellingham,Washington,United States
11191,22190,North America,Lemon Grove,California,United States
11192,22191,North America,Seattle,Washington,United States
11193,22192,North America,Marysville,Washington,United States
11212,22211,North America,Olympia,Washington,United States
13717,24716,Europe,Paderborn,North Rhine-Westphalia,Germany
14311,25310,Europe,Mühlheim am Main,Hesse,Germany
12507,23506,North America,Oakland,California,United States
12591,23590,North America,La Jolla,California,United States
13399,24398,North America,Newport Beach,California,United States
13402,24401,North America,Bellflower,California,United States
13403,24402,North America,Woodland Hills,California,United States
13407,24406,North America,Chula Vista,California,United States
13409,24408,North America,Daly City,California,United States
13410,24409,North America,Imperial Beach,California,United States
13412,24411,North America,Beverly Hills,California,United States
13413,24412,North America,Coronado,California,United States
13414,24413,North America,Imperial Beach,California,United States
13415,24414,North America,Lemon Grove,California,United States
13418,24417,North America,San Diego,California,United States
13424,24423,North America,Los Angeles,California,United States
13425,24424,North America,West Covina,California,United States
13427,24426,North America,Beverly Hills,California,United States
13428,24427,North America,City Of Commerce,California,United States
13429,24428,North America,Coronado,California,United States
11190,22189,North America,Burien,Washington,United States
11219,22218,North America,Bremerton,Washington,United States
13408,24407,North America,Daly City,California,United States
11774,22773,North America,Bellingham,Washington,United States
11775,22774,North America,Everett,Washington,United States
11777,22776,North America,La Jolla,California,United States
11778,22777,North America,Edmonds,Washington,United States
11779,22778,North America,Bellflower,California,United States
11780,22779,North America,Berkeley,California,United States
11782,22781,North America,Palo Alto,California,United States
3391,14390,North America,Santa Monica,California,United States
3392,14391,North America,Sedro Woolley,Washington,United States
3393,14392,North America,Yakima,Washington,United States
3394,14393,North America,Corvallis,Oregon,United States
3396,14395,North America,Grossmont,California,United States
3397,14396,North America,Olympia,Washington,United States
3398,14397,North America,Port Orchard,Washington,United States
3399,14398,North America,Spokane,Washington,United States
17079,28078,North America,Lake Oswego,Oregon,United States
17082,28081,North America,Portland,Oregon,United States
12292,23291,North America,Milwaukie,Oregon,United States
12293,23292,North America,Kirkland,Washington,United States
12295,23294,North America,Bellingham,Washington,United States
12296,23295,North America,Bellflower,California,United States
12297,23296,North America,Bellflower,California,United States
12298,23297,North America,Beverly Hills,California,United States
12300,23299,North America,Bellingham,Washington,United States
12301,23300,North America,Tacoma,Washington,United States
11762,22761,North America,Renton,Washington,United States
11763,22762,North America,Renton,Washington,United States
11764,22763,North America,Seattle,Washington,United States
11765,22764,North America,Yakima,Washington,United States
11768,22767,North America,Woodburn,Oregon,United States
11769,22768,North America,Burbank,California,United States
11770,22769,North America,Long Beach,California,United States
11771,22770,North America,Oakland,California,United States
13781,24780,North America,Olympia,Washington,United States
13784,24783,North America,Chula Vista,California,United States
17100,28099,North America,Woodland Hills,California,United States
17101,28100,North America,Woodland Hills,California,United States
17064,28063,North America,Santa Cruz,California,United States
17065,28064,North America,Beaverton,Oregon,United States
17066,28065,North America,Beverly Hills,California,United States
17067,28066,North America,Downey,California,United States
17069,28068,North America,Newport Beach,California,United States
17071,28070,North America,Daly City,California,United States
17072,28071,North America,Berkeley,California,United States
3400,14399,North America,San Diego,California,United States
13783,24782,North America,Beverly Hills,California,United States
17063,28062,North America,Santa Monica,California,United States
17083,28082,North America,Puyallup,Washington,United States
12294,23293,North America,Woodland Hills,California,United States
11767,22766,North America,Port Orchard,Washington,United States
11776,22775,North America,Concord,California,United States
17068,28067,North America,Lemon Grove,California,United States
3395,14394,North America,Bellingham,Washington,United States
12299,23298,North America,Kirkland,Washington,United States
11781,22780,North America,Long Beach,California,United States
17896,28895,Europe,Munich,Bavaria,Germany
17901,28900,Europe,Hamburg,Hamburg,Germany
17902,28901,Europe,Munich,Bavaria,Germany
17903,28902,Europe,Offenbach am Main,Hesse,Germany
12168,23167,North America,Marysville,Washington,United States
12169,23168,North America,W. Linn,Oregon,United States
12170,23169,North America,Bellingham,Washington,United States
12171,23170,North America,Burbank,California,United States
12174,23173,North America,Marysville,Washington,United States
18872,CS693,North America,Seattle,Washington,United States
12167,23166,North America,Grossmont,California,United States
12172,23171,North America,Coronado,California,United States
17701,28700,Europe,Offenbach am Main,Hesse,Germany
17569,28568,Europe,Saarlouis,Saar,Germany
12496,23495,North America,Woodland Hills,California,United States
12497,23496,North America,Milwaukie,Oregon,United States
12500,23499,North America,Burbank,California,United States
12501,23500,North America,Concord,California,United States
12502,23501,North America,Lemon Grove,California,United States
12505,23504,North America,Ballard,Washington,United States
12508,23507,North America,San Gabriel,California,United States
14044,25043,North America,Burlingame,California,United States
14045,25044,North America,Woodland Hills,California,United States
14048,25047,North America,Palo Alto,California,United States
14050,25049,North America,Coronado,California,United States
14061,25060,North America,Coronado,California,United States
18873,CS694,North America,Sedro Woolley,Washington,United States
14060,25059,North America,Oregon City,Oregon,United States
12498,23497,North America,Olympia,Washington,United States
14046,25045,North America,Bellingham,Washington,United States
14051,25050,North America,Coronado,California,United States
16439,27438,North America,Bellflower,California,United States
16441,27440,North America,Olympia,Washington,United States
16443,27442,North America,Colma,California,United States
16444,27443,North America,Novato,California,United States
16446,27445,North America,Colma,California,United States
16447,27446,North America,Santa Monica,California,United States
16448,27447,North America,Woodland Hills,California,United States
14256,25255,North America,San Francisco,California,United States
14261,25260,North America,Yakima,Washington,United States
14262,25261,North America,Grossmont,California,United States
14275,25274,North America,Marysville,Washington,United States
14276,25275,North America,Port Orchard,Washington,United States
12844,23843,North America,Los Angeles,California,United States
12845,23844,North America,Port Orchard,Washington,United States
